,gender,age,party,hasMCTfamily,loveMoney,loveFerrisWheel,fanOfHan
3662,male,65,Democratic Progressive Party,0,1,1,0
3663,male,74,None,0,0,0,0
3664,female,38,None,1,0,0,0
3665,female,70,None,0,1,1,0
3666,male,52,None,0,0,1,0
3667,male,24,KMT,0,0,0,0
3668,female,40,None,0,1,0,0
3669,female,50,KMT,0,0,0,0
3670,male,37,None,0,1,0,0
3671,male,63,KMT,1,0,1,1
3672,female,33,None,0,0,1,0
3673,female,59,Democratic Progressive Party,0,0,1,0
3674,female,65,None,0,1,1,0
3675,male,43,Democratic Progressive Party,1,0,0,0
3676,female,59,None,0,0,1,0
3677,female,60,None,1,0,0,0
3678,male,63,None,0,0,1,0
3679,male,48,Democratic Progressive Party,0,1,0,0
3680,female,27,None,0,0,0,0
3681,male,44,None,0,1,0,0
3682,female,58,KMT,0,1,0,1
3683,female,61,None,0,0,0,0
3684,female,65,Democratic Progressive Party,0,1,0,0
3685,female,34,None,0,0,1,0
3686,female,57,None,0,1,1,0
3687,female,47,KMT,1,1,0,0
3688,female,48,None,0,1,0,0
3689,male,54,KMT,0,0,1,1
3690,male,52,Democratic Progressive Party,0,1,0,0
3691,female,30,Democratic Progressive Party,1,1,1,1
3692,female,64,Democratic Progressive Party,0,0,0,0
3693,female,85,None,0,1,0,0
3694,male,27,KMT,1,0,1,1
3695,male,39,None,0,1,1,0
3696,male,50,None,0,0,0,0
3697,female,76,Democratic Progressive Party,0,1,0,0
3698,female,33,None,0,0,1,0
3699,female,29,None,0,0,0,0
3700,female,66,KMT,0,1,1,1
3701,male,46,Democratic Progressive Party,0,1,0,0
3702,female,82,Democratic Progressive Party,0,0,0,0
3703,male,56,None,0,1,0,0
3704,male,43,Democratic Progressive Party,0,1,1,0
3705,male,71,None,0,1,0,0
3706,male,44,Democratic Progressive Party,0,1,0,0
3707,male,53,KMT,1,0,1,1
3708,male,42,None,0,1,1,0
3709,female,63,KMT,0,1,1,1
3710,female,70,KMT,0,1,0,1
3711,male,29,KMT,0,0,0,0
3712,female,36,Democratic Progressive Party,0,0,1,0
3713,male,59,KMT,0,0,1,1
3714,male,59,KMT,0,1,1,1
3715,male,55,None,0,1,1,0
3716,male,60,KMT,0,1,0,0
3717,female,65,None,1,0,0,0
3718,male,38,None,0,0,0,0
3719,male,60,None,1,0,0,0
3720,female,55,KMT,0,0,1,1
3721,male,51,None,0,0,0,0
3722,male,49,None,0,0,1,0
3723,male,59,KMT,0,0,0,0
3724,female,34,Democratic Progressive Party,0,1,0,0
3725,male,58,KMT,0,1,1,1
3726,female,53,None,0,0,0,0
3727,female,51,None,0,0,0,0
3728,female,70,Democratic Progressive Party,1,0,0,0
3729,male,43,None,0,0,0,0
3730,female,19,None,0,1,1,0
3731,female,38,None,0,1,0,0
3732,female,35,Democratic Progressive Party,0,1,1,0
3733,male,72,None,1,0,1,0
3734,female,59,None,0,1,0,0
3735,female,37,None,1,1,0,1
3736,female,51,None,1,1,0,1
3737,male,35,None,1,1,1,1
3738,female,68,None,0,1,1,0
3739,male,71,Democratic Progressive Party,0,0,0,0
3740,male,41,KMT,1,1,0,0
3741,male,35,None,0,0,1,0
3742,male,46,None,0,0,1,0
3743,male,58,Democratic Progressive Party,1,0,0,0
3744,male,48,KMT,0,1,1,1
3745,female,69,None,0,1,0,0
3746,female,34,Democratic Progressive Party,0,0,1,0
3747,female,41,None,0,1,1,0
3748,male,53,Democratic Progressive Party,0,1,1,0
3749,male,46,Democratic Progressive Party,1,1,1,1
3750,female,27,Democratic Progressive Party,1,0,0,0
3751,female,25,KMT,0,0,1,1
3752,male,56,Democratic Progressive Party,0,1,0,0
3753,male,33,None,0,0,0,0
3754,male,36,Democratic Progressive Party,0,1,1,0
3755,male,62,None,0,1,1,0
3756,female,63,Democratic Progressive Party,0,1,1,0
3757,male,51,Democratic Progressive Party,0,1,0,0
3758,female,70,Democratic Progressive Party,0,1,1,0
3759,male,74,KMT,0,1,0,0
3760,female,43,Democratic Progressive Party,1,1,1,1
3761,male,45,KMT,0,0,0,0
3762,female,51,KMT,0,0,1,1
3763,male,7,Democratic Progressive Party,0,0,0,0
3764,female,57,KMT,0,0,0,1
3765,male,51,None,0,0,0,0
3766,female,68,None,0,0,1,0
3767,male,36,Democratic Progressive Party,0,1,0,0
3768,female,60,Democratic Progressive Party,1,0,0,0
3769,female,29,None,0,1,1,0
3770,male,80,None,0,1,0,0
3771,male,50,KMT,0,0,0,0
3772,female,53,None,0,1,1,0
3773,male,42,KMT,0,1,0,0
3774,male,42,None,0,0,0,0
3775,female,32,None,0,0,0,0
3776,female,31,Democratic Progressive Party,0,1,0,0
3777,male,60,None,0,1,1,0
3778,female,50,None,0,1,0,0
3779,female,58,KMT,0,0,0,1
3780,female,52,KMT,1,0,0,0
3781,female,63,KMT,1,0,0,1
3782,female,42,None,0,1,1,0
3783,female,42,None,1,1,0,1
3784,male,71,KMT,0,0,1,1
3785,female,80,Democratic Progressive Party,0,1,0,0
3786,male,25,None,1,0,0,0
3787,female,49,None,0,0,1,0
3788,male,51,KMT,0,1,1,1
3789,female,57,None,1,1,0,1
3790,female,73,None,0,0,1,0
3791,female,44,None,0,0,0,0
3792,female,55,None,0,0,0,0
3793,male,64,Democratic Progressive Party,0,0,0,0
3794,male,53,KMT,0,1,1,1
3795,male,46,None,0,0,0,0
3796,male,31,None,0,1,1,0
3797,female,70,KMT,0,0,0,1
3798,female,46,KMT,0,0,1,1
3799,female,55,KMT,0,1,0,1
3800,female,55,KMT,0,1,1,1
3801,male,48,None,0,1,1,0
3802,male,53,None,0,1,1,0
3803,female,42,None,0,1,1,0
3804,male,40,None,0,0,0,0
3805,female,72,None,0,1,1,0
3806,female,54,Democratic Progressive Party,0,0,0,0
3807,female,50,KMT,0,0,1,1
3808,male,51,KMT,0,0,1,1
3809,male,64,None,0,0,1,0
3810,male,46,None,0,1,0,0
3811,male,40,KMT,0,1,1,1
3812,female,45,None,0,1,1,0
3813,male,36,KMT,0,1,1,1
3814,female,56,None,0,1,1,0
3815,female,38,Democratic Progressive Party,1,0,0,0
3816,male,44,None,0,1,1,0
3817,female,55,KMT,0,1,0,1
3818,female,50,KMT,0,1,0,0
3819,male,41,None,0,1,0,0
3820,female,48,KMT,1,0,0,0
3821,male,42,None,0,1,1,0
3822,male,58,KMT,0,0,1,1
3823,female,28,Democratic Progressive Party,0,0,0,0
3824,female,58,KMT,0,0,0,1
3825,male,80,Democratic Progressive Party,0,0,0,0
3826,female,45,KMT,1,1,1,1
3827,female,40,None,0,1,1,0
3828,female,36,None,1,0,1,0
3829,female,75,None,0,0,1,0
3830,female,56,KMT,0,1,1,1
3831,female,55,KMT,0,1,0,1
3832,male,44,KMT,0,1,0,0
3833,female,44,KMT,0,0,1,1
3834,female,67,None,0,1,1,0
3835,male,65,KMT,0,1,1,1
3836,female,55,None,1,0,0,0
3837,female,24,Democratic Progressive Party,0,0,0,0
3838,male,42,None,0,0,0,0
3839,female,48,Democratic Progressive Party,0,1,1,0
3840,female,75,Democratic Progressive Party,0,1,0,0
3841,male,55,KMT,0,1,0,0
3842,female,58,KMT,0,0,1,1
3843,male,66,Democratic Progressive Party,0,1,0,0
3844,female,74,Democratic Progressive Party,1,0,0,0
3845,female,49,Democratic Progressive Party,0,0,1,0
3846,female,57,None,0,1,0,0
3847,male,38,KMT,0,0,1,1
3848,female,12,None,1,0,1,0
3849,female,29,None,0,0,0,0
3850,female,56,KMT,0,1,1,1
3851,female,38,KMT,1,0,0,0
3852,male,55,KMT,0,0,1,1
3853,male,47,KMT,0,0,1,1
3854,female,50,None,0,0,0,0
3855,male,44,Democratic Progressive Party,0,1,0,0
3856,female,54,Democratic Progressive Party,1,1,0,1
3857,male,80,Democratic Progressive Party,0,1,0,0
3858,male,52,None,0,0,0,0
3859,male,38,None,0,1,0,0
3860,female,20,None,0,0,0,0
3861,female,50,Democratic Progressive Party,0,0,0,0
3862,female,30,Democratic Progressive Party,0,1,1,0
3863,female,72,KMT,0,0,0,1
3864,male,81,None,0,1,1,0
3865,male,56,KMT,0,1,1,1
3866,male,55,None,1,1,0,1
3867,female,48,None,1,1,0,1
3868,female,48,KMT,1,0,0,0
3869,female,41,KMT,0,1,0,0
3870,female,57,KMT,0,0,0,1
3871,male,65,Democratic Progressive Party,0,1,1,0
3872,male,23,None,0,1,1,0
3873,male,38,None,0,0,1,0
3874,male,46,None,1,1,0,1
3875,female,53,None,0,0,0,0
3876,female,59,None,0,1,0,0
3877,female,52,None,0,0,0,0
3878,male,52,KMT,0,1,0,0
3879,male,46,KMT,0,0,0,0
3880,male,45,None,0,0,0,0
3881,male,16,KMT,0,1,0,0
3882,female,57,None,0,0,0,0
3883,male,85,Democratic Progressive Party,1,1,0,1
3884,male,57,None,0,0,1,0
3885,female,57,None,0,0,1,0
3886,male,39,Democratic Progressive Party,0,1,1,0
3887,male,49,None,0,0,0,0
3888,female,51,Democratic Progressive Party,0,0,1,0
3889,male,58,KMT,0,0,0,0
3890,female,54,None,0,0,0,0
3891,male,65,None,0,1,0,0
3892,female,64,KMT,0,0,1,1
3893,female,45,Democratic Progressive Party,0,1,1,0
3894,female,41,KMT,1,1,0,0
3895,female,30,KMT,1,1,1,1
3896,female,59,Democratic Progressive Party,0,0,0,0
3897,female,50,None,0,0,0,0
3898,male,51,KMT,0,1,0,0
3899,female,37,KMT,0,0,0,0
3900,female,22,None,0,1,1,0
3901,female,77,KMT,0,0,1,1
3902,male,48,KMT,1,1,1,1
3903,male,38,None,0,0,1,0
3904,male,41,None,0,1,1,0
3905,female,42,KMT,1,0,0,0
3906,female,56,Democratic Progressive Party,0,0,0,0
3907,female,54,None,0,1,1,0
3908,male,65,Democratic Progressive Party,0,0,1,0
3909,male,27,None,1,0,1,0
3910,female,63,None,0,1,0,0
3911,male,64,KMT,0,1,0,0
3912,male,82,KMT,0,0,0,0
3913,male,19,None,0,1,0,0
3914,female,32,None,0,0,0,0
3915,male,33,None,0,0,1,0
3916,male,53,None,0,0,1,0
3917,male,73,Democratic Progressive Party,0,1,0,0
3918,female,21,None,1,0,0,0
3919,female,57,KMT,0,1,0,1
3920,male,35,KMT,0,1,1,1
3921,female,44,Democratic Progressive Party,0,0,1,0
3922,female,23,None,0,0,0,0
3923,female,61,None,0,1,0,0
3924,female,76,KMT,0,1,0,1
3925,female,47,KMT,0,1,1,1
3926,male,56,None,0,0,0,0
3927,male,62,None,0,0,1,0
3928,male,78,KMT,1,0,0,0
3929,female,49,None,0,0,1,0
3930,female,58,Democratic Progressive Party,1,0,0,0
3931,female,71,None,1,1,1,1
3932,male,65,KMT,0,0,1,1
3933,female,37,KMT,0,1,0,0
3934,female,85,KMT,0,0,1,1
3935,male,32,Democratic Progressive Party,0,1,0,0
3936,female,25,KMT,0,1,1,1
3937,female,55,Democratic Progressive Party,0,0,0,0
3938,female,28,None,0,0,0,0
3939,female,25,Democratic Progressive Party,0,0,0,0
3940,male,45,None,0,0,1,0
3941,male,47,None,0,0,1,0
3942,male,74,None,0,1,0,0
3943,female,54,None,0,0,0,0
3944,female,88,KMT,0,1,1,1
3945,female,46,None,0,0,1,0
3946,female,42,Democratic Progressive Party,0,1,1,0
3947,female,55,Democratic Progressive Party,0,0,0,0
3948,female,67,None,1,1,1,1
3949,female,40,None,0,1,1,0
3950,male,37,Democratic Progressive Party,1,0,1,0
3951,female,65,None,0,1,0,0
3952,male,46,KMT,1,1,0,0
3953,male,77,Democratic Progressive Party,1,0,0,0
3954,male,18,KMT,0,0,1,1
3955,male,30,Democratic Progressive Party,0,0,0,0
3956,female,27,None,0,1,1,0
3957,male,60,None,0,1,0,0
3958,male,61,None,0,1,0,0
3959,female,49,Democratic Progressive Party,0,0,0,0
3960,male,44,Democratic Progressive Party,0,0,1,0
3961,male,65,None,0,0,1,0
3962,male,46,None,0,0,1,0
3963,female,74,KMT,0,1,1,1
3964,female,47,None,0,0,1,0
3965,male,51,KMT,0,1,1,1
3966,male,44,KMT,0,0,0,0
3967,female,48,Democratic Progressive Party,1,1,1,1
3968,female,75,KMT,0,1,0,1
3969,male,34,None,0,0,1,0
3970,female,26,KMT,0,0,0,0
3971,female,78,Democratic Progressive Party,0,1,1,0
3972,male,43,None,0,1,0,0
3973,female,38,Democratic Progressive Party,0,0,1,0
3974,male,65,Democratic Progressive Party,1,1,1,1
3975,female,46,KMT,0,1,0,0
3976,female,69,KMT,0,0,0,1
3977,female,59,None,0,0,1,0
3978,male,53,None,0,1,1,0
3979,male,42,KMT,0,0,1,1
3980,male,42,KMT,0,1,1,1
3981,female,42,None,0,1,0,0
3982,male,36,None,0,0,0,0
3983,male,59,None,1,0,0,0
3984,female,44,Democratic Progressive Party,0,1,1,0
3985,female,66,Democratic Progressive Party,0,1,1,0
3986,female,57,KMT,0,0,1,1
3987,female,68,None,0,1,1,0
3988,female,53,None,0,0,1,0
3989,male,57,None,1,0,1,0
3990,female,59,None,1,1,0,1
3991,male,52,KMT,0,0,1,1
3992,male,41,None,0,0,0,0
3993,female,42,KMT,0,1,0,0
3994,female,47,KMT,1,0,1,1
3995,male,26,Democratic Progressive Party,0,0,0,0
3996,female,59,None,0,0,1,0
3997,female,85,Democratic Progressive Party,0,0,1,0
3998,female,28,Democratic Progressive Party,0,1,1,0
3999,female,39,Democratic Progressive Party,0,1,0,0
4000,male,87,None,0,0,0,0
4001,female,16,None,0,1,0,0
4002,female,53,None,0,0,0,0
4003,female,3,None,0,1,0,0
4004,female,51,None,0,1,0,0
4005,male,38,Democratic Progressive Party,0,1,1,0
4006,female,41,None,0,0,1,0
4007,female,67,None,0,0,1,0
4008,female,50,None,0,0,1,0
4009,female,76,None,1,1,1,1
4010,male,31,None,1,1,0,1
4011,male,52,None,0,1,1,0
4012,female,51,None,0,0,1,0
4013,female,46,None,0,1,0,0
4014,female,68,Democratic Progressive Party,1,0,1,0
4015,female,42,None,1,0,1,0
4016,male,41,None,1,1,0,1
4017,male,48,None,0,0,1,0
4018,male,85,KMT,0,1,1,1
4019,female,47,None,0,0,0,0
4020,female,46,None,0,0,1,0
4021,female,66,None,0,0,1,0
4022,male,61,KMT,0,0,0,0
4023,female,69,None,0,1,0,0
4024,male,46,KMT,1,1,0,0
4025,female,37,Democratic Progressive Party,0,1,1,0
4026,female,31,None,1,1,0,1
4027,male,40,None,0,1,0,0
4028,female,4,Democratic Progressive Party,0,0,0,0
4029,female,73,None,1,0,0,0
4030,male,53,KMT,0,0,1,1
4031,female,45,KMT,0,0,0,0
4032,male,40,None,0,0,0,0
4033,female,63,Democratic Progressive Party,0,1,0,0
4034,male,38,KMT,0,0,1,1
4035,female,66,Democratic Progressive Party,0,1,0,0
4036,female,36,None,0,0,0,0
4037,female,63,Democratic Progressive Party,1,1,0,1
4038,male,48,KMT,0,1,1,1
4039,male,37,KMT,0,1,0,0
4040,male,49,Democratic Progressive Party,0,0,0,0
4041,male,57,Democratic Progressive Party,0,0,1,0
4042,female,55,None,0,0,1,0
4043,male,57,KMT,0,0,0,0
4044,male,73,Democratic Progressive Party,0,0,1,0
4045,female,58,Democratic Progressive Party,0,0,1,0
4046,female,23,KMT,0,1,0,0
4047,male,50,None,0,0,0,0
4048,male,61,None,0,0,1,0
4049,female,76,KMT,0,0,0,1
4050,female,49,KMT,0,1,1,1
4051,male,36,Democratic Progressive Party,0,0,1,0
4052,female,28,KMT,0,0,1,1
4053,female,43,KMT,0,0,0,0
4054,male,64,KMT,1,1,1,1
4055,female,49,None,0,0,1,0
4056,female,24,None,0,0,0,0
4057,male,35,KMT,1,1,0,0
4058,female,48,None,0,0,0,0
4059,male,53,None,1,0,0,0
4060,male,76,None,0,1,0,0
4061,female,44,Democratic Progressive Party,0,0,0,0
4062,female,16,KMT,0,1,0,0
4063,male,33,None,0,1,1,0
4064,female,63,Democratic Progressive Party,0,1,0,0
4065,male,67,Democratic Progressive Party,1,0,0,0
4066,female,86,Democratic Progressive Party,0,0,0,0
4067,male,46,None,0,0,1,0
4068,male,11,KMT,0,0,1,1
4069,male,78,KMT,0,1,1,1
4070,female,64,Democratic Progressive Party,1,0,1,0
4071,female,41,None,0,0,1,0
4072,female,32,Democratic Progressive Party,0,0,0,0
4073,male,46,None,0,0,0,0
4074,male,65,Democratic Progressive Party,0,0,1,0
4075,female,67,Democratic Progressive Party,0,0,0,0
4076,female,59,None,0,0,1,0
4077,male,53,None,1,1,1,1
4078,female,74,None,0,1,0,0
4079,female,59,KMT,0,1,1,1
4080,male,39,Democratic Progressive Party,0,0,1,0
4081,female,45,KMT,0,1,1,1
4082,male,42,None,0,1,0,0
4083,male,65,None,0,0,0,0
4084,female,35,Democratic Progressive Party,0,1,1,0
4085,male,31,None,1,0,1,0
4086,male,42,None,0,1,1,0
4087,female,58,None,0,1,1,0
4088,male,68,None,0,1,0,0
4089,female,51,Democratic Progressive Party,1,1,0,1
4090,male,65,KMT,0,1,1,1
4091,female,60,None,0,1,0,0
4092,male,41,Democratic Progressive Party,0,0,0,0
4093,male,19,None,0,1,1,0
4094,female,63,None,0,0,0,0
4095,female,22,KMT,1,0,0,0
4096,female,46,None,0,0,0,0
4097,female,46,KMT,0,0,0,0
4098,female,18,None,0,0,1,0
4099,male,22,None,0,1,0,0
4100,male,65,Democratic Progressive Party,0,0,1,0
4101,male,31,KMT,1,1,1,1
4102,male,42,None,0,0,0,0
4103,male,41,KMT,0,1,0,0
4104,male,56,None,1,0,1,0
4105,female,46,None,0,1,1,0
4106,female,62,None,1,1,1,1
4107,male,58,KMT,0,1,1,1
4108,male,52,KMT,0,0,1,1
4109,male,56,None,0,1,0,0
4110,male,59,None,0,0,0,0
4111,male,61,None,0,0,1,0
4112,male,89,None,0,0,1,0
4113,male,54,KMT,0,0,1,1
4114,female,79,None,1,0,0,0
4115,male,49,None,0,0,0,0
4116,female,71,None,0,0,1,0
4117,male,48,Democratic Progressive Party,0,1,1,0
4118,male,40,None,0,1,0,0
4119,female,13,KMT,0,1,0,0
4120,female,42,Democratic Progressive Party,1,0,1,0
4121,female,43,KMT,1,1,0,0
4122,male,70,None,0,0,1,0
4123,male,56,Democratic Progressive Party,0,0,0,0
4124,female,45,None,0,1,1,0
4125,male,41,KMT,0,0,1,1
4126,male,51,KMT,0,0,1,1
4127,female,62,None,1,1,0,1
4128,female,48,KMT,1,0,0,0
4129,female,26,KMT,1,0,1,1
4130,female,31,None,1,1,0,1
4131,female,67,Democratic Progressive Party,0,1,1,0
4132,female,37,KMT,0,1,1,1
4133,female,55,Democratic Progressive Party,0,1,0,0
4134,male,67,None,1,1,0,1
4135,female,57,KMT,0,1,0,1
4136,male,62,Democratic Progressive Party,0,0,1,0
4137,male,57,KMT,0,0,1,1
4138,male,36,Democratic Progressive Party,0,1,1,0
4139,male,53,KMT,0,0,0,0
4140,female,46,Democratic Progressive Party,0,1,1,0
4141,male,68,None,0,1,1,0
4142,male,59,KMT,0,0,0,0
4143,male,20,None,0,0,1,0
4144,female,55,KMT,0,0,1,1
4145,female,87,None,0,1,0,0
4146,female,41,KMT,0,1,0,0
4147,male,65,None,0,1,1,0
4148,male,41,None,0,1,0,0
4149,male,50,None,0,0,0,0
4150,female,26,None,0,1,0,0
4151,male,61,KMT,0,0,1,1
4152,female,58,None,0,0,0,0
4153,male,30,None,0,1,1,0
4154,male,31,Democratic Progressive Party,0,1,1,0
4155,male,56,KMT,0,1,0,0
4156,female,58,KMT,0,1,0,1
4157,female,41,None,0,0,0,0
4158,male,51,None,0,0,0,0
4159,female,24,KMT,0,1,0,0
4160,female,50,None,1,1,0,1
4161,male,57,KMT,1,0,1,1
4162,male,56,KMT,0,0,1,1
4163,male,52,KMT,0,0,0,0
4164,male,76,None,0,0,1,0
4165,female,43,KMT,1,1,1,1
4166,male,25,KMT,0,0,0,0
4167,male,71,KMT,1,0,1,1
4168,male,88,KMT,1,1,1,1
4169,female,25,KMT,1,1,0,0
4170,female,37,Democratic Progressive Party,0,0,1,0
4171,male,55,KMT,0,1,1,1
4172,male,56,Democratic Progressive Party,0,0,0,0
4173,male,35,KMT,0,0,1,1
4174,male,44,None,0,1,0,0
4175,female,60,Democratic Progressive Party,0,1,1,0
4176,female,49,None,1,0,0,0
4177,male,55,KMT,0,1,0,0
4178,male,59,None,0,0,1,0
4179,male,51,Democratic Progressive Party,0,1,0,0
4180,male,58,None,0,1,1,0
4181,male,56,Democratic Progressive Party,1,1,0,1
4182,female,70,None,0,0,0,0
4183,female,59,Democratic Progressive Party,0,1,0,0
4184,male,53,KMT,1,0,0,0
4185,female,42,KMT,0,1,1,1
4186,female,43,KMT,1,0,1,1
4187,male,59,KMT,1,1,0,0
4188,male,30,KMT,0,1,0,0
4189,female,59,Democratic Progressive Party,0,0,1,0
4190,male,42,None,1,1,0,1
4191,male,40,Democratic Progressive Party,0,0,0,0
4192,female,61,None,0,0,1,0
4193,female,35,None,0,0,0,0
4194,female,47,None,0,0,1,0
4195,female,74,None,0,1,0,0
4196,male,32,Democratic Progressive Party,0,1,1,0
4197,female,53,None,0,0,1,0
4198,female,25,KMT,0,0,1,1
4199,female,61,None,0,1,0,0
4200,male,63,None,0,1,1,0
4201,female,50,KMT,0,0,1,1
4202,female,53,KMT,0,0,1,1
4203,male,37,KMT,0,0,1,1
4204,female,47,None,0,1,1,0
4205,male,43,KMT,0,0,0,0
4206,male,61,KMT,0,0,1,1
4207,female,44,None,0,1,1,0
4208,female,34,None,0,0,1,0
4209,female,67,None,0,0,0,0
4210,female,65,None,0,0,1,0
4211,female,61,Democratic Progressive Party,0,0,1,0
4212,male,61,KMT,0,0,0,0
4213,female,44,None,0,0,0,0
4214,male,69,KMT,1,0,0,0
4215,male,36,KMT,1,1,0,0
4216,female,72,None,0,0,1,0
4217,female,53,Democratic Progressive Party,1,1,1,1
4218,male,53,KMT,1,1,0,0
4219,female,55,None,0,0,0,0
4220,female,54,Democratic Progressive Party,0,1,0,0
4221,female,32,None,0,0,0,0
4222,male,72,KMT,0,1,1,1
4223,female,29,None,0,0,1,0
4224,male,61,None,0,0,0,0
4225,male,35,KMT,0,0,1,1
4226,female,83,KMT,1,1,0,1
4227,female,49,None,0,1,1,0
4228,male,57,KMT,0,1,1,1
4229,female,71,None,0,1,0,0
4230,female,64,Democratic Progressive Party,0,1,0,0
4231,female,55,KMT,0,0,1,1
4232,female,71,None,0,1,1,0
4233,female,32,KMT,0,0,0,0
4234,female,60,None,0,1,1,0
4235,female,41,None,0,1,0,0
4236,female,48,None,0,1,0,0
4237,male,18,Democratic Progressive Party,0,0,1,0
4238,male,51,Democratic Progressive Party,0,1,0,0
4239,male,57,KMT,0,0,0,0
4240,female,53,None,0,0,1,0
4241,male,30,None,0,1,1,0
4242,female,49,None,0,0,1,0
4243,female,44,KMT,0,0,1,1
4244,male,33,Democratic Progressive Party,0,1,0,0
4245,female,37,KMT,0,1,0,0
4246,female,56,Democratic Progressive Party,0,0,0,0
4247,female,26,Democratic Progressive Party,0,1,1,0
4248,female,63,Democratic Progressive Party,0,1,1,0
4249,male,44,KMT,0,0,0,0
4250,male,41,None,0,0,1,0
4251,female,65,None,0,0,1,0
4252,male,63,None,0,0,1,0
4253,male,55,None,0,0,1,0
4254,male,31,None,0,0,0,0
4255,female,43,KMT,0,1,0,0
4256,male,50,None,0,1,1,0
4257,male,25,KMT,0,0,0,0
4258,female,24,None,0,1,0,0
4259,female,25,KMT,1,0,0,0
4260,female,35,KMT,1,0,1,1
4261,female,60,Democratic Progressive Party,0,0,1,0
4262,female,84,None,0,0,1,0
4263,male,43,KMT,0,1,1,1
4264,male,54,None,0,1,0,0
4265,male,49,KMT,0,1,1,1
4266,male,54,KMT,0,1,1,1
4267,female,56,None,0,1,0,0
4268,female,43,None,1,1,1,1
4269,male,37,KMT,0,0,1,1
4270,male,40,KMT,0,1,1,1
4271,male,58,Democratic Progressive Party,0,0,1,0
4272,female,70,None,1,1,1,1
4273,male,63,Democratic Progressive Party,0,0,1,0
4274,male,50,KMT,0,0,0,0
4275,female,71,Democratic Progressive Party,0,1,1,0
4276,male,67,KMT,0,1,0,0
4277,female,45,None,0,1,0,0
4278,male,77,Democratic Progressive Party,0,0,0,0
4279,female,37,Democratic Progressive Party,0,0,0,0
4280,male,62,Democratic Progressive Party,0,0,1,0
4281,male,65,None,0,0,1,0
4282,male,64,KMT,0,1,0,0
4283,female,40,KMT,0,1,0,0
4284,female,48,Democratic Progressive Party,0,1,1,0
4285,female,29,None,1,0,1,0
4286,female,49,Democratic Progressive Party,0,0,0,0
4287,male,45,None,1,1,1,1
4288,male,51,None,0,0,0,0
4289,female,27,Democratic Progressive Party,0,0,0,0
4290,female,69,None,0,0,1,0
4291,female,38,KMT,0,0,1,1
4292,male,46,Democratic Progressive Party,0,1,0,0
4293,female,33,None,0,1,0,0
4294,male,58,Democratic Progressive Party,0,0,0,0
4295,female,30,None,0,0,0,0
4296,female,70,None,0,1,1,0
4297,male,49,None,0,1,0,0
4298,female,35,KMT,0,0,0,0
4299,male,67,None,0,1,1,0
4300,male,30,None,0,1,0,0
4301,male,56,Democratic Progressive Party,0,1,0,0
4302,male,48,Democratic Progressive Party,0,1,1,0
4303,female,48,Democratic Progressive Party,0,0,1,0
4304,female,52,None,0,1,1,0
4305,male,63,None,1,0,1,0
4306,male,31,Democratic Progressive Party,0,0,0,0
4307,male,47,KMT,0,0,1,1
4308,female,32,None,0,0,0,0
4309,male,69,Democratic Progressive Party,0,1,0,0
4310,male,44,Democratic Progressive Party,1,0,1,0
4311,male,44,None,0,0,0,0
4312,male,35,None,0,0,1,0
4313,female,36,KMT,0,1,1,1
4314,male,49,None,0,0,0,0
4315,male,75,None,1,0,0,0
4316,male,57,None,0,1,0,0
4317,female,44,KMT,0,0,0,0
4318,male,33,None,0,1,1,0
4319,female,33,KMT,0,1,1,1
4320,male,26,Democratic Progressive Party,0,0,0,0
4321,male,11,KMT,0,0,1,1
4322,male,58,KMT,0,1,1,1
4323,male,45,None,0,1,1,0
4324,male,48,None,0,1,1,0
4325,female,22,KMT,0,0,1,1
4326,male,60,Democratic Progressive Party,0,0,0,0
4327,male,74,None,0,1,0,0
4328,male,62,KMT,0,0,0,0
4329,male,18,None,0,0,0,0
4330,female,76,KMT,0,0,0,1
4331,female,55,KMT,0,0,1,1
4332,male,49,KMT,0,0,1,1
4333,male,42,KMT,0,1,1,1
4334,female,62,Democratic Progressive Party,0,1,0,0
4335,female,41,None,0,0,0,0
4336,male,64,KMT,1,1,0,0
4337,male,34,KMT,0,1,1,1
4338,female,69,None,0,1,1,0
4339,female,28,None,0,0,0,0
4340,female,62,KMT,0,1,0,1
4341,male,67,Democratic Progressive Party,0,1,0,0
4342,male,69,KMT,0,0,1,1
4343,female,47,None,0,0,1,0
4344,female,26,Democratic Progressive Party,1,0,1,0
4345,female,40,None,0,0,1,0
4346,male,64,KMT,1,1,1,1
4347,male,47,KMT,1,1,1,1
4348,male,46,None,0,0,0,0
4349,female,48,Democratic Progressive Party,0,1,0,0
4350,male,67,KMT,0,0,1,1
4351,female,29,Democratic Progressive Party,1,0,1,0
4352,female,54,KMT,1,1,1,1
4353,male,43,None,0,1,0,0
4354,female,52,None,0,1,1,0
4355,male,55,None,0,0,0,0
4356,female,67,None,0,1,0,0
